dir,speed,ti
10.0,8.244896280586353,0.05009082743318515
40.0,8.244896280586353,0.05009082743318515
70.0,8.244896280586353,0.05009082743318515
100.0,8.244896280586353,0.05009082743318515
130.0,8.244896280586353,0.05009082743318515
160.0,8.244896280586353,0.05009082743318515
190.0,8.244896280586353,0.05009082743318515
220.0,8.244896280586353,0.05009082743318515
250.0,8.244896280586353,0.05009082743318515
280.0,8.244896280586353,0.05009082743318515
310.0,8.244896280586353,0.05009082743318515
340.0,8.244896280586353,0.05009082743318515
