wec,aep,xs,ys,x,y
3.0,2.36247236281234e11,"[0.0, 645.6000000000001, 322.8000000000004, -322.7999999999997, -645.5999999999999, -322.8000000000002, 322.79999999999995, 1291.2, 1118.2120013664673, 645.6000000000001, 0.0, -645.5999999999995, -1118.212001366467, -1291.1999999999998, -1118.2120013664673, -645.6000000000004, -2.2737367544323206e-13, 645.5999999999992, 1118.212001366467, 1936.8, 1831.858833725789, 1528.4073385989352, 1059.3291926515165, 475.4562914943001, -159.93967631081318, -778.0036984678709, -1311.758947924735, -1703.3647613367277, -1910.3845724303924, -1910.3845724303926, -1703.364761336728, -1311.7589479247358, -778.0036984678718, -159.9396763108141, 475.4562914942992, 1059.3291926515155, 1528.4073385989352, 1831.858833725789]","[0.0, 0.0, 559.1060006832333, 559.1060006832333, 0.0, -559.1060006832333, -559.1060006832338, 0.0, 645.6000000000001, 1118.2120013664673, 1291.2, 1118.2120013664673, 645.6000000000006, 2.2737367544323206e-13, -645.5999999999995, -1118.212001366467, -1291.1999999999998, -1118.2120013664676, -645.6000000000004, 0.0, 628.8779319556309, 1189.6071819373485, 1621.4240350988655, 1877.5344350712946, 1930.1848460553185, 1773.669779065515, 1424.9500701917216, 921.8149108342043, 318.7868024557258, -318.78680245572514, -921.8149108342039, -1424.9500701917204, -1773.6697790655148, -1930.184846055318, -1877.5344350712953, -1621.4240350988657, -1189.607181937349, -628.8779319556313]","[-32.45227312402357, 813.6317984170696, 264.4621422670556, -452.9222728215351, -794.9726322758647, -203.00230846232162, 414.6388986801601, 1482.8868153395451, 1201.8334119764222, 700.8371588569902, -397.0540169137397, -719.0827016715845, -1456.3904657253634, -1240.4626383294205, -926.0938293953635, -683.3641400199516, 13.776867731511304, 858.6129070879973, 1140.8113448564752, 1936.7716647839693, 1780.4046046847266, 1491.1481747731782, 1056.7973584647602, 674.7625460643065, 146.51158731248523, -807.2794679799445, -1172.3014951586556, -1594.0455318301135, -1891.4488509848898, -1903.3318350275586, -1739.5407136986596, -1227.0771301670613, -745.8356106951373, -209.66492600266486, 499.8249372088154, 1074.585329246024, 1501.0262426340325, 1873.318710593931]","[-106.59367932664605, -38.066032550383554, 737.4608080933725, 604.1188023040637, -219.6521274277894, -772.800914313489, -714.0575515245947, 117.24914721106147, 849.4815131095244, 1219.0085364172783, 1895.664110981209, 1173.1129166158953, 592.189799079844, 105.47221160184858, -782.5665268708427, -1317.6218680188745, -1230.482730271441, -1142.586518906366, -616.6057371422862, 11.123981987849055, 762.4655673192, 1235.990111072264, 1623.0959008625293, 1815.522250881036, 1931.2505927090579, 1760.2374644528356, 1541.7273499263754, 1100.0981604646902, 416.6822776041751, -358.5289062098714, -851.5896762564513, -1498.491558761613, -1787.4348909511898, -1924.2885750023431, -1871.197282406928, -1611.3553270905463, -1223.97712869849, -491.8357179196751]"
2.6,2.7465092958190375e11,"[-32.45227312402357, 813.6317984170696, 264.4621422670556, -452.9222728215351, -794.9726322758647, -203.00230846232162, 414.6388986801601, 1482.8868153395451, 1201.8334119764222, 700.8371588569902, -397.0540169137397, -719.0827016715845, -1456.3904657253634, -1240.4626383294205, -926.0938293953635, -683.3641400199516, 13.776867731511304, 858.6129070879973, 1140.8113448564752, 1936.7716647839693, 1780.4046046847266, 1491.1481747731782, 1056.7973584647602, 674.7625460643065, 146.51158731248523, -807.2794679799445, -1172.3014951586556, -1594.0455318301135, -1891.4488509848898, -1903.3318350275586, -1739.5407136986596, -1227.0771301670613, -745.8356106951373, -209.66492600266486, 499.8249372088154, 1074.585329246024, 1501.0262426340325, 1873.318710593931]","[-106.59367932664605, -38.066032550383554, 737.4608080933725, 604.1188023040637, -219.6521274277894, -772.800914313489, -714.0575515245947, 117.24914721106147, 849.4815131095244, 1219.0085364172783, 1895.664110981209, 1173.1129166158953, 592.189799079844, 105.47221160184858, -782.5665268708427, -1317.6218680188745, -1230.482730271441, -1142.586518906366, -616.6057371422862, 11.123981987849055, 762.4655673192, 1235.990111072264, 1623.0959008625293, 1815.522250881036, 1931.2505927090579, 1760.2374644528356, 1541.7273499263754, 1100.0981604646902, 416.6822776041751, -358.5289062098714, -851.5896762564513, -1498.491558761613, -1787.4348909511898, -1924.2885750023431, -1871.197282406928, -1611.3553270905463, -1223.97712869849, -491.8357179196751]","[-22.05946917920293, 784.104628500578, 295.5066428750208, -470.2729640607243, -848.6336934671175, -372.19551005492275, 447.84151059844334, 1474.2901341773584, 1168.5956113323393, 707.6132332686365, -428.3336377955922, -743.3009791614255, -1474.2913756271125, -1253.06286485753, -948.610659431401, -733.2910405465458, 72.10848475878757, 913.5883713608979, 1088.1425538801966, 1936.7997401892403, 1779.7939732801267, 1446.220350494444, 1061.868726980263, 690.5523683896398, 202.38471449190848, -791.9031958107134, -1151.817364901126, -1585.2990668520886, -1888.2565290477426, -1907.4100351482061, -1754.4147344584194, -1257.7257492551414, -793.8357756234117, -275.1442027285377, 568.1342423147128, 1068.9352469544515, 1512.13490269886, 1873.3296327701023]","[-67.55241665630653, 16.97200752427981, 720.880268804047, 636.9030423834722, -199.13764096910785, -825.5644016560665, -738.0756408265321, 101.15205400061016, 849.171779713982, 1224.2540205934063, 1888.8421293353115, 1176.7807535891086, 609.5852984778375, 119.89699607014097, -755.4714115975153, -1284.867746762568, -1200.3253860597029, -1139.0226055881744, -596.7897816364333, 1.0350459442973248, 763.8898797049447, 1288.2705931543182, 1619.7622129091815, 1809.5119041904509, 1926.1969818266784, 1767.5077279788718, 1557.0841338436703, 1112.6639693913814, 430.90796678182704, -336.12717096806335, -820.5020970734656, -1472.8612724232019, -1766.641085068664, -1917.156766408056, -1851.5987212704, -1615.10739460098, -1210.224147847733, -491.7627144399428]"
2.2,3.22242635447703e11,"[-22.05946917920293, 784.104628500578, 295.5066428750208, -470.2729640607243, -848.6336934671175, -372.19551005492275, 447.84151059844334, 1474.2901341773584, 1168.5956113323393, 707.6132332686365, -428.3336377955922, -743.3009791614255, -1474.2913756271125, -1253.06286485753, -948.610659431401, -733.2910405465458, 72.10848475878757, 913.5883713608979, 1088.1425538801966, 1936.7997401892403, 1779.7939732801267, 1446.220350494444, 1061.868726980263, 690.5523683896398, 202.38471449190848, -791.9031958107134, -1151.817364901126, -1585.2990668520886, -1888.2565290477426, -1907.4100351482061, -1754.4147344584194, -1257.7257492551414, -793.8357756234117, -275.1442027285377, 568.1342423147128, 1068.9352469544515, 1512.13490269886, 1873.3296327701023]","[-67.55241665630653, 16.97200752427981, 720.880268804047, 636.9030423834722, -199.13764096910785, -825.5644016560665, -738.0756408265321, 101.15205400061016, 849.171779713982, 1224.2540205934063, 1888.8421293353115, 1176.7807535891086, 609.5852984778375, 119.89699607014097, -755.4714115975153, -1284.867746762568, -1200.3253860597029, -1139.0226055881744, -596.7897816364333, 1.0350459442973248, 763.8898797049447, 1288.2705931543182, 1619.7622129091815, 1809.5119041904509, 1926.1969818266784, 1767.5077279788718, 1557.0841338436703, 1112.6639693913814, 430.90796678182704, -336.12717096806335, -820.5020970734656, -1472.8612724232019, -1766.641085068664, -1917.156766408056, -1851.5987212704, -1615.10739460098, -1210.224147847733, -491.7627144399428]","[-58.982106295249515, 699.236312701816, 263.79154868281626, -519.8485382122425, -865.483671838352, -403.9709522719366, 368.4695623312447, 1454.112350181053, 1016.0683911174631, 588.4098060572203, -463.4138100189775, -774.515059916488, -1501.7007878206714, -1286.0071607338696, -1010.2613755485102, -656.5959898967777, 43.601185876164124, 793.9913348118419, 1117.5662237819975, 1936.7954550507447, 1773.6701922677198, 1332.0059729829707, 949.1938663506412, 653.3164376338672, 174.9124337866209, -796.0498620721398, -1196.119021987146, -1568.5805380275438, -1885.9862692482775, -1914.32064246038, -1778.8945523869122, -1328.6709472948805, -790.7172114054156, -254.3126271089296, 487.26812198548515, 943.987021935382, 1533.6397654440518, 1870.7485571056973]","[-50.18446379903084, 21.81827946484659, 658.4769722057855, 633.957623031875, -149.69370430397845, -775.4944608985228, -672.9595916233483, 90.00075537230174, 711.8637096787182, 1340.0693833297128, 1880.5429749632679, 1186.4439234064055, 600.3346820483176, 147.40828590195946, -689.8318092413627, -1338.8993392055038, -1285.6546644773484, -1237.9754084877861, -585.0365368895078, 4.19586639266259, 778.0027564610486, 1406.042076802209, 1688.261011835023, 1823.2860094667756, 1928.8856577067613, 1765.6440346499423, 1523.3166201550198, 1136.1114979266883, 440.7380539583245, -294.22902278680584, -765.9819916213223, -1409.194008578849, -1768.0386114526013, -1920.0310746685727, -1874.5036722548025, -1691.1779156604337, -1182.853883558199, -501.49185046913016]"
1.8,3.824203320002287e11,"[-58.982106295249515, 699.236312701816, 263.79154868281626, -519.8485382122425, -865.483671838352, -403.9709522719366, 368.4695623312447, 1454.112350181053, 1016.0683911174631, 588.4098060572203, -463.4138100189775, -774.515059916488, -1501.7007878206714, -1286.0071607338696, -1010.2613755485102, -656.5959898967777, 43.601185876164124, 793.9913348118419, 1117.5662237819975, 1936.7954550507447, 1773.6701922677198, 1332.0059729829707, 949.1938663506412, 653.3164376338672, 174.9124337866209, -796.0498620721398, -1196.119021987146, -1568.5805380275438, -1885.9862692482775, -1914.32064246038, -1778.8945523869122, -1328.6709472948805, -790.7172114054156, -254.3126271089296, 487.26812198548515, 943.987021935382, 1533.6397654440518, 1870.7485571056973]","[-50.18446379903084, 21.81827946484659, 658.4769722057855, 633.957623031875, -149.69370430397845, -775.4944608985228, -672.9595916233483, 90.00075537230174, 711.8637096787182, 1340.0693833297128, 1880.5429749632679, 1186.4439234064055, 600.3346820483176, 147.40828590195946, -689.8318092413627, -1338.8993392055038, -1285.6546644773484, -1237.9754084877861, -585.0365368895078, 4.19586639266259, 778.0027564610486, 1406.042076802209, 1688.261011835023, 1823.2860094667756, 1928.8856577067613, 1765.6440346499423, 1523.3166201550198, 1136.1114979266883, 440.7380539583245, -294.22902278680584, -765.9819916213223, -1409.194008578849, -1768.0386114526013, -1920.0310746685727, -1874.5036722548025, -1691.1779156604337, -1182.853883558199, -501.49185046913016]","[-5.139715456638566, 717.4311298129592, 307.65119302918725, -405.83047640490037, -737.9537553311352, -322.89286789053654, 402.34711269617287, 1457.7162831855576, 1045.2947715342532, 576.6351573874904, -447.64145323432393, -765.0763389931233, -1819.9096093280784, -1140.8916854126603, -1022.5474535717443, -617.9559245308777, 82.59841659171012, 828.5931138625976, 1141.771144755091, 1877.3214991393243, 1777.8024486566603, 1356.9776252703475, 1024.5318418339841, 464.20334150471507, 142.41899652326197, -775.7371217922174, -1228.4456059263157, -1579.293305200031, -1909.4122603276342, -1893.9771588011054, -1772.7889816384754, -1332.5891910126988, -807.6016177017132, -216.11339555201798, 514.4075765007749, 873.4587568589973, 1544.4515598373102, 1872.5861709885558]","[-40.01197305247386, 21.98178139034655, 606.4497509903223, 537.004905507366, -116.41547177613627, -690.580843934242, -628.1824787400285, 91.04701809870603, 690.5232581245655, 1318.483726046782, 1884.3596762074737, 1217.9723892986092, 662.6637643895473, 412.1524561205467, -731.3330055119301, -1333.8019435081621, -1281.8560212901277, -1228.0281425545782, -566.0741364783121, 56.52086101999352, 768.5133014280158, 1381.9573022815457, 1643.6328141122508, 1880.34823872793, 1931.5566498814296, 1774.6622738891135, 1452.9508134667833, 1121.1721121789703, 324.5599372600868, -233.73422953298657, -780.0086328887556, -1405.4893504925749, -1760.3902611207086, -1924.705132649547, -1867.2383811659274, -1728.6596511335224, -1168.7016839561823, -494.58596039791166]"
1.4,4.418594430075016e11,"[-5.139715456638566, 717.4311298129592, 307.65119302918725, -405.83047640490037, -737.9537553311352, -322.89286789053654, 402.34711269617287, 1457.7162831855576, 1045.2947715342532, 576.6351573874904, -447.64145323432393, -765.0763389931233, -1819.9096093280784, -1140.8916854126603, -1022.5474535717443, -617.9559245308777, 82.59841659171012, 828.5931138625976, 1141.771144755091, 1877.3214991393243, 1777.8024486566603, 1356.9776252703475, 1024.5318418339841, 464.20334150471507, 142.41899652326197, -775.7371217922174, -1228.4456059263157, -1579.293305200031, -1909.4122603276342, -1893.9771588011054, -1772.7889816384754, -1332.5891910126988, -807.6016177017132, -216.11339555201798, 514.4075765007749, 873.4587568589973, 1544.4515598373102, 1872.5861709885558]","[-40.01197305247386, 21.98178139034655, 606.4497509903223, 537.004905507366, -116.41547177613627, -690.580843934242, -628.1824787400285, 91.04701809870603, 690.5232581245655, 1318.483726046782, 1884.3596762074737, 1217.9723892986092, 662.6637643895473, 412.1524561205467, -731.3330055119301, -1333.8019435081621, -1281.8560212901277, -1228.0281425545782, -566.0741364783121, 56.52086101999352, 768.5133014280158, 1381.9573022815457, 1643.6328141122508, 1880.34823872793, 1931.5566498814296, 1774.6622738891135, 1452.9508134667833, 1121.1721121789703, 324.5599372600868, -233.73422953298657, -780.0086328887556, -1405.4893504925749, -1760.3902611207086, -1924.705132649547, -1867.2383811659274, -1728.6596511335224, -1168.7016839561823, -494.58596039791166]","[18.294710445001552, 718.3595708088836, 340.20252218083544, -376.01745622541654, -722.4031103783917, -310.21590778184554, 398.2768363174492, 1444.6438176589063, 1049.9152157695291, 592.0773332363719, -434.9750457923693, -735.7365886256914, -1822.7971200536113, -1149.399414688563, -1002.4103670084129, -604.0400531956159, 92.03948848724337, 871.1031774220178, 1144.0504337999537, 1881.11615770402, 1774.0417961128867, 1330.8453355654156, 1041.494750255091, 495.57686693330515, 192.23138200923142, -758.6547311636313, -1192.0538162353591, -1570.1316737548382, -1908.3207029539722, -1859.2737177402933, -1775.284563489008, -1330.895526463762, -793.171204328656, -199.8405667149113, 553.9793529829109, 912.9386933544739, 1548.6968147377788, 1877.3963517638554]","[-20.489614604467107, 34.522874218413676, 602.39277357622, 546.3392694180465, -110.63490904253909, -683.8172708838713, -612.8684174605555, 100.99973902138106, 692.6147401756452, 1314.4459494188818, 1865.3659383094005, 1238.3315317616812, 654.679233862638, 418.23650588898516, -726.3487344043789, -1314.1800003886024, -1261.8911191282673, -1232.3176898067286, -547.9883480201759, 140.29038944221838, 777.1550359942648, 1352.2005634243064, 1632.936903515169, 1872.3241744161471, 1913.2413055636068, 1782.0317727082365, 1460.8561412369804, 1133.966829789076, 330.91741379833917, -207.70842749284165, -774.3119261419562, -1407.0932229597408, -1718.1442836656054, -1926.4625581467633, -1855.882840277498, -1708.1385142879121, -1163.070256781405, -476.00123894272895]"
1.0,5.075470090205009e11,"[18.294710445001552, 718.3595708088836, 340.20252218083544, -376.01745622541654, -722.4031103783917, -310.21590778184554, 398.2768363174492, 1444.6438176589063, 1049.9152157695291, 592.0773332363719, -434.9750457923693, -735.7365886256914, -1822.7971200536113, -1149.399414688563, -1002.4103670084129, -604.0400531956159, 92.03948848724337, 871.1031774220178, 1144.0504337999537, 1881.11615770402, 1774.0417961128867, 1330.8453355654156, 1041.494750255091, 495.57686693330515, 192.23138200923142, -758.6547311636313, -1192.0538162353591, -1570.1316737548382, -1908.3207029539722, -1859.2737177402933, -1775.284563489008, -1330.895526463762, -793.171204328656, -199.8405667149113, 553.9793529829109, 912.9386933544739, 1548.6968147377788, 1877.3963517638554]","[-20.489614604467107, 34.522874218413676, 602.39277357622, 546.3392694180465, -110.63490904253909, -683.8172708838713, -612.8684174605555, 100.99973902138106, 692.6147401756452, 1314.4459494188818, 1865.3659383094005, 1238.3315317616812, 654.679233862638, 418.23650588898516, -726.3487344043789, -1314.1800003886024, -1261.8911191282673, -1232.3176898067286, -547.9883480201759, 140.29038944221838, 777.1550359942648, 1352.2005634243064, 1632.936903515169, 1872.3241744161471, 1913.2413055636068, 1782.0317727082365, 1460.8561412369804, 1133.966829789076, 330.91741379833917, -207.70842749284165, -774.3119261419562, -1407.0932229597408, -1718.1442836656054, -1926.4625581467633, -1855.882840277498, -1708.1385142879121, -1163.070256781405, -476.00123894272895]","[149.19570131670903, 820.4744951188233, 504.0171336516072, -210.94528509072828, -701.5295837245151, -310.2258624011166, 503.2810708865453, 1511.0186865034107, 1157.5011101643743, 739.9801680118587, -424.3518583089764, -740.4916145700912, -1776.0699522925056, -1139.316248246168, -1018.9525769200791, -678.9345884711283, 64.30436818324712, 973.6089918578475, 1262.730343616799, 1904.8760765379382, 1801.905960473433, 1396.629826143694, 1178.2530668734291, 628.3067967632916, 289.81960049782657, -785.5678144912235, -1182.673217661249, -1538.6296526180015, -1927.7591283907893, -1837.1708659683775, -1750.310797446449, -1283.2420326323227, -821.7842111651927, -292.20717646871134, 563.4862043246143, 1006.662373673683, 1605.3430970021147, 1887.2309882365312]","[-43.297452801369005, 51.79822965430244, 532.255492191219, 525.4701933255986, -233.0408257647202, -783.284302247178, -594.744623382487, 75.93720186886424, 619.356797286869, 1241.5137907689582, 1806.9153960004744, 1212.1641492773683, 550.2008625258728, 326.7359871087984, -792.9950603299382, -1409.7670172142373, -1277.868520261957, -1183.3719802471248, -465.25823429798396, 117.97847927728343, 710.1613570038207, 1252.8977303558543, 1537.1772672350844, 1826.9887110117684, 1800.188503195542, 1770.3325829767723, 1436.3832302950898, 1176.3558280872746, 186.91972733757999, -299.63199083648, -829.2203321924164, -1450.6840201169607, -1719.5150355866149, -1914.6303058830065, -1853.0184936806625, -1579.3125604169081, -1075.825219560498, -435.37735056481745]"
1.0,5.073915360322829e11,"[149.19570131670903, 820.4744951188233, 504.0171336516072, -210.94528509072828, -701.5295837245151, -310.2258624011166, 503.2810708865453, 1511.0186865034107, 1157.5011101643743, 739.9801680118587, -424.3518583089764, -740.4916145700912, -1776.0699522925056, -1139.316248246168, -1018.9525769200791, -678.9345884711283, 64.30436818324712, 973.6089918578475, 1262.730343616799, 1904.8760765379382, 1801.905960473433, 1396.629826143694, 1178.2530668734291, 628.3067967632916, 289.81960049782657, -785.5678144912235, -1182.673217661249, -1538.6296526180015, -1927.7591283907893, -1837.1708659683775, -1750.310797446449, -1283.2420326323227, -821.7842111651927, -292.20717646871134, 563.4862043246143, 1006.662373673683, 1605.3430970021147, 1887.2309882365312]","[-43.297452801369005, 51.79822965430244, 532.255492191219, 525.4701933255986, -233.0408257647202, -783.284302247178, -594.744623382487, 75.93720186886424, 619.356797286869, 1241.5137907689582, 1806.9153960004744, 1212.1641492773683, 550.2008625258728, 326.7359871087984, -792.9950603299382, -1409.7670172142373, -1277.868520261957, -1183.3719802471248, -465.25823429798396, 117.97847927728343, 710.1613570038207, 1252.8977303558543, 1537.1772672350844, 1826.9887110117684, 1800.188503195542, 1770.3325829767723, 1436.3832302950898, 1176.3558280872746, 186.91972733757999, -299.63199083648, -829.2203321924164, -1450.6840201169607, -1719.5150355866149, -1914.6303058830065, -1853.0184936806625, -1579.3125604169081, -1075.825219560498, -435.37735056481745]","[142.31975372213287, 840.4036879468127, 500.69962397317244, -217.9237585800931, -702.4552207506464, -311.288518158765, 502.7038102730706, 1521.0535491940502, 1160.6307915443776, 737.3688795794012, -424.8258327453033, -743.3975766318808, -1773.2282511703224, -1137.832376567406, -1016.592903833402, -677.9343562462572, 60.798178050879315, 967.3147514979267, 1269.1939231609608, 1904.7423832182374, 1808.4690585977264, 1401.8156079516773, 1171.2276669879063, 621.3371059282358, 291.51417040523506, -780.8180575912339, -1186.0350134041937, -1532.5811133044187, -1926.0826167223674, -1837.6784350959576, -1751.8978461266577, -1283.2838526077921, -822.5985036777491, -300.06386001956383, 547.3136508058886, 997.3938174666976, 1610.8791580106224, 1893.806336962846]","[-46.08313058490733, 42.76426787496262, 538.5382841788768, 525.857108045333, -230.02608861705502, -786.6848089339951, -595.5371617256005, 78.98334485930516, 613.7395237559424, 1245.0869089686687, 1805.5849879572727, 1211.3642657365433, 565.2146301915398, 341.4780280387263, -795.8491301214265, -1411.9621439859184, -1278.9409770080988, -1179.6692517631254, -460.13718894873665, 118.88092394596306, 693.2776531167593, 1249.9350903288184, 1542.5368690020998, 1827.4214950428202, 1801.3124133191043, 1772.432622418229, 1435.4131285767523, 1184.2252198478632, 203.46988377853882, -294.3417113700924, -825.8620809449511, -1450.6470258763618, -1719.1748287185724, -1913.4147276483595, -1857.8595231584486, -1582.174122074803, -1065.6209363136195, -405.82237380293066]"
