wec,aep,xs,ys,x,y
1.0,4.936584391962557e11,"[0.0, 645.6000000000001, 322.8000000000004, -322.7999999999997, -645.5999999999999, -322.8000000000002, 322.79999999999995, 1291.2, 1118.2120013664673, 645.6000000000001, 0.0, -645.5999999999995, -1118.212001366467, -1291.1999999999998, -1118.2120013664673, -645.6000000000004, -2.2737367544323206e-13, 645.5999999999992, 1118.212001366467, 1936.8, 1831.858833725789, 1528.4073385989352, 1059.3291926515165, 475.4562914943001, -159.93967631081318, -778.0036984678709, -1311.758947924735, -1703.3647613367277, -1910.3845724303924, -1910.3845724303926, -1703.364761336728, -1311.7589479247358, -778.0036984678718, -159.9396763108141, 475.4562914942992, 1059.3291926515155, 1528.4073385989352, 1831.858833725789]","[0.0, 0.0, 559.1060006832333, 559.1060006832333, 0.0, -559.1060006832333, -559.1060006832338, 0.0, 645.6000000000001, 1118.2120013664673, 1291.2, 1118.2120013664673, 645.6000000000006, 2.2737367544323206e-13, -645.5999999999995, -1118.212001366467, -1291.1999999999998, -1118.2120013664676, -645.6000000000004, 0.0, 628.8779319556309, 1189.6071819373485, 1621.4240350988655, 1877.5344350712946, 1930.1848460553185, 1773.669779065515, 1424.9500701917216, 921.8149108342043, 318.7868024557258, -318.78680245572514, -921.8149108342039, -1424.9500701917204, -1773.6697790655148, -1930.184846055318, -1877.5344350712953, -1621.4240350988657, -1189.607181937349, -628.8779319556313]","[57.53366627179852, 746.5253617450834, 419.510071492552, -264.02277605694167, -696.1187063701204, -364.71931243841624, 419.1559073853289, 1257.8051018953263, 1122.0002367264156, 622.4491851602855, -46.59718507294067, -637.6623421684395, -1154.9095192179138, -1383.203128771396, -1020.8977217005299, -640.5300944971771, 1.008234169657406, 748.3914721232908, 1066.3840595178121, 1936.0887174339805, 1849.532952793999, 1350.9593625879454, 1119.279567836799, 502.004443716928, -146.8475458995491, -772.2473883669644, -1353.7651445227302, -1633.5640054917635, -1860.4925332763044, -1784.6465258805265, -1673.9514205537866, -1290.8491722155036, -883.7835044138177, -218.22588953343958, 505.28775989128866, 1007.997072266991, 1429.3714726328049, 1709.9653037828025]","[29.29279353293385, 12.211093805801385, 610.42387197856, 602.0898748910566, -62.445587654312504, -638.9024547939429, -600.8620410710784, 44.96597831932176, 601.3872354487652, 1151.5816371504968, 1384.410621936877, 1060.5696215121204, 635.7170539533909, -26.6757155967275, -624.2940433248855, -1095.1225781411374, -1294.0237611330117, -1218.5453457923588, -612.414954236981, 52.48541366914311, 574.8235351258484, 1273.180024987182, 1580.6351560942364, 1870.6110726456013, 1915.3137148919452, 1776.1836087964382, 1385.1043930123917, 912.9585457661537, 245.26855560180815, -325.60334319688235, -972.4441198526216, -1443.9191998336573, -1708.9683712683, -1924.4666027572746, -1869.726857568435, -1592.9785995691932, -1235.1752691792437, -591.421508925615]"
1.0,4.9403236464308795e11,"[57.53366627179852, 746.5253617450834, 419.510071492552, -264.02277605694167, -696.1187063701204, -364.71931243841624, 419.1559073853289, 1257.8051018953263, 1122.0002367264156, 622.4491851602855, -46.59718507294067, -637.6623421684395, -1154.9095192179138, -1383.203128771396, -1020.8977217005299, -640.5300944971771, 1.008234169657406, 748.3914721232908, 1066.3840595178121, 1936.0887174339805, 1849.532952793999, 1350.9593625879454, 1119.279567836799, 502.004443716928, -146.8475458995491, -772.2473883669644, -1353.7651445227302, -1633.5640054917635, -1860.4925332763044, -1784.6465258805265, -1673.9514205537866, -1290.8491722155036, -883.7835044138177, -218.22588953343958, 505.28775989128866, 1007.997072266991, 1429.3714726328049, 1709.9653037828025]","[29.29279353293385, 12.211093805801385, 610.42387197856, 602.0898748910566, -62.445587654312504, -638.9024547939429, -600.8620410710784, 44.96597831932176, 601.3872354487652, 1151.5816371504968, 1384.410621936877, 1060.5696215121204, 635.7170539533909, -26.6757155967275, -624.2940433248855, -1095.1225781411374, -1294.0237611330117, -1218.5453457923588, -612.414954236981, 52.48541366914311, 574.8235351258484, 1273.180024987182, 1580.6351560942364, 1870.6110726456013, 1915.3137148919452, 1776.1836087964382, 1385.1043930123917, 912.9585457661537, 245.26855560180815, -325.60334319688235, -972.4441198526216, -1443.9191998336573, -1708.9683712683, -1924.4666027572746, -1869.726857568435, -1592.9785995691932, -1235.1752691792437, -591.421508925615]","[61.97311726301758, 778.7632656573448, 423.45709374340674, -286.4206908730305, -685.2724365268635, -336.95093726121496, 441.7553273462356, 1201.5598939434524, 1117.7167622213876, 627.5103550652119, -70.03857494507936, -637.6334677566628, -1155.700232914104, -1383.4700742177436, -1009.6690466790571, -619.4723236976644, 28.75874959850001, 786.143148830805, 1136.6262376047366, 1936.4044904329355, 1850.9849110349924, 1353.5343672986687, 1131.4857627930623, 491.1465872508942, -166.24176900186916, -771.7463101474906, -1364.1278273883704, -1634.8236279269966, -1855.5286143610792, -1787.1478449362216, -1675.285161498872, -1276.359320012938, -862.6459635484889, -191.71064569910632, 513.9763667579975, 1044.4761300482048, 1475.5433112397977, 1720.9403985487704]","[29.520150272426463, 11.531117710768312, 591.3893454446628, 590.7254684993003, -29.6239280306085, -622.4778801057929, -606.180080753289, 51.730204075291944, 578.0348885807766, 1139.8749473109156, 1378.3624374274032, 1055.9592815502235, 635.2239163687896, -0.2383731156011405, -594.4379661877518, -1110.535612964275, -1294.351502485867, -1226.23179080323, -626.3303787599552, 39.13935910516433, 570.1307737008965, 1270.412591308066, 1571.9205478002382, 1873.4911982264018, 1908.6976558852364, 1776.401382788736, 1374.8998183666633, 913.8834868592587, 259.294181221882, -304.78964617490556, -916.2216340384798, -1456.743328873042, -1705.322963986889, -1927.2885794103672, -1867.3570987934388, -1581.1691247920223, -1221.141618884535, -597.2519838195705]"
