x,y
61.97311726301758,29.520150272426463
778.7632656573448,11.531117710768312
423.45709374340674,591.3893454446628
-286.4206908730305,590.7254684993003
-685.2724365268635,-29.6239280306085
-336.95093726121496,-622.4778801057929
441.7553273462356,-606.180080753289
1201.5598939434524,51.730204075291944
1117.7167622213876,578.0348885807766
627.5103550652119,1139.8749473109156
-70.03857494507936,1378.3624374274032
-637.6334677566628,1055.9592815502235
-1155.700232914104,635.2239163687896
-1383.4700742177436,-0.2383731156011405
-1009.6690466790571,-594.4379661877518
-619.4723236976644,-1110.535612964275
28.75874959850001,-1294.351502485867
786.143148830805,-1226.23179080323
1136.6262376047366,-626.3303787599552
1936.4044904329355,39.13935910516433
1850.9849110349924,570.1307737008965
1353.5343672986687,1270.412591308066
1131.4857627930623,1571.9205478002382
491.1465872508942,1873.4911982264018
-166.24176900186916,1908.6976558852364
-771.7463101474906,1776.401382788736
-1364.1278273883704,1374.8998183666633
-1634.8236279269966,913.8834868592587
-1855.5286143610792,259.294181221882
-1787.1478449362216,-304.78964617490556
-1675.285161498872,-916.2216340384798
-1276.359320012938,-1456.743328873042
-862.6459635484889,-1705.322963986889
-191.71064569910632,-1927.2885794103672
513.9763667579975,-1867.3570987934388
1044.4761300482048,-1581.1691247920223
1475.5433112397977,-1221.141618884535
1720.9403985487704,-597.2519838195705
