10.0,40.0,70.0,100.0,130.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0
1.6559286123618064e6,1.5265735216588338e6,1.4381206265053118e6,1.5684709489719584e6,1.4985639260548602e6,1.522614273711162e6,1.6994771800737493e6,1.3297914880517188e6,1.779596315975643e6,1.2233324463006938e6,1.7895102287679336e6,1.40739468283015e6
1.6052789853367736e6,1.1227643364025059e6,1.7760401306606776e6,1.5803935573406424e6,1.8118097953952358e6,1.723149672793988e6,1.6520348110485538e6,1.313061307821111e6,1.3741029257063062e6,1.4214518790156683e6,1.245451477114216e6,1.2983655144681334e6
1.4272429640478364e6,1.408168990240517e6,1.7566935901082593e6,1.8142170780790607e6,1.4592202614487743e6,1.3195326175458531e6,1.3890152404084734e6,1.329226166942154e6,1.273300778295528e6,1.1945322404940133e6,1.7753263066285343e6,891075.0563353061
1.423929654531173e6,1.799091942038315e6,1.437847913712844e6,1.467476532144287e6,1.282735073276226e6,1.3734587005408027e6,1.3566072058846583e6,1.312170930720464e6,1.7746974158528831e6,939076.6327589679,1.2388792113002974e6,1.0269841218098538e6
1.6463312093659064e6,1.5415674801016196e6,1.3601043634361534e6,1.4899781120640475e6,1.2938001760736923e6,1.4665950459016876e6,1.689986028738096e6,1.089219289769907e6,1.6513212097528689e6,1.2871897100423141e6,1.2642134854676586e6,1.6582356211266618e6
1.346472810752615e6,1.5112200338985324e6,1.3284436641005382e6,1.505579278919353e6,1.4611381421096115e6,1.1023062465747225e6,1.8113623373874456e6,1.5634231319876951e6,1.6133729354485956e6,1.3678853294508804e6,1.7735323463233495e6,1.545028343609374e6
1.315028999518641e6,1.4531657683231302e6,1.3583607490895605e6,1.0915393670110041e6,1.8230493669603365e6,1.589136907758702e6,1.7770243881639333e6,1.4321821255662637e6,1.75289442826016e6,1.4613184473559365e6,1.2803148191177554e6,1.5083350045755538e6
1.1919838254055523e6,912259.7380535883,1.824296961941585e6,1.589467225144797e6,1.6937643666859472e6,1.7828524684750426e6,869827.3811256207,1.5200768431450054e6,1.3305512120985987e6,1.4373065780289487e6,1.4489833673933086e6,938266.2118909133
1.8214463478279056e6,892922.1367220706,1.8249705622053545e6,1.551033374520091e6,1.1192554168671053e6,1.0570833451768365e6,1.6264617256234111e6,1.0293165600524008e6,1.3131718164105383e6,1.632160946150758e6,1.1219631511929904e6,1.769986870264395e6
1.8250246547891523e6,741690.495899688,1.823555797914731e6,1.8208949083134476e6,943174.1784856099,1.4345610902387688e6,1.276702475378769e6,1.3778142327954068e6,1.5405372392390454e6,955296.1119876847,1.5303277373105183e6,1.4904927428346504e6
1.825015385949698e6,854340.4477311376,1.2382321926693614e6,1.0051041402665054e6,1.634449544554911e6,997024.5809804901,1.275319143685852e6,1.5388237225886222e6,1.0267426049933268e6,1.5046957574228507e6,1.6696417586139364e6,1.1692542331677016e6
1.8248909090709658e6,1.7367311558123957e6,1.0970707747782997e6,1.4507976046383914e6,1.2535331873607738e6,1.3249047899982368e6,1.6178953243729628e6,982505.707550743,1.7820827837495564e6,1.8135916882040137e6,1.817220097458463e6,1.4876028905044065e6
1.6816476101448429e6,875460.9043557644,1.5752401356778396e6,1.0267532965602544e6,1.285674848120626e6,1.4605544082667404e6,972841.5782550758,1.1842582537489464e6,1.0282874579688301e6,1.805132563145835e6,1.797901212626446e6,1.369064721778367e6
