10.0,40.0,70.0,100.0,130.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0
1.6571901949488793e6,1.5266638131940097e6,1.487822212084977e6,1.583017201373116e6,1.5318920757109146e6,1.5413930365572586e6,1.6914568159443717e6,1.3803545445248086e6,1.769358475053112e6,1.2870358901281904e6,1.779750584229963e6,1.4235167703486257e6
1.6084895473121423e6,1.126482777992871e6,1.7695362752918594e6,1.60660612596016e6,1.8119524039690953e6,1.7162443063535036e6,1.6484503703347493e6,1.3708869460597103e6,1.4288074652614614e6,1.4460019478422806e6,1.296966384264915e6,1.3263668589382176e6
1.443431384729427e6,1.4230207842080144e6,1.753009177077802e6,1.8085192791836523e6,1.496649978812083e6,1.3797883653745144e6,1.443193687882013e6,1.3874609968347542e6,1.3445421567035445e6,1.2513613897219074e6,1.766169506116056e6,928177.6418108535
1.4451876778246667e6,1.7946091500866627e6,1.4872063436044764e6,1.510320607264664e6,1.3488467064858594e6,1.4206525729528298e6,1.416010790124564e6,1.3364797890108163e6,1.7632276718688125e6,916367.633097344,1.2737001512197298e6,1.076320941466326e6
1.6496484581932824e6,1.5778424393431789e6,1.405507182736713e6,1.49935602404059e6,1.3552035354881755e6,1.4645931649018303e6,1.6827434555984235e6,1.058299672622298e6,1.6506719376202584e6,1.3407745306222485e6,1.3081277660061165e6,1.6553887898989073e6
1.3950014158523146e6,1.50771905836439e6,1.3696168121657202e6,1.5021520157921808e6,1.4881362561157204e6,1.0730451963951518e6,1.8097727927378083e6,1.6069350375723585e6,1.614422967160224e6,1.4132483915031152e6,1.7638406860403123e6,1.5465360702762178e6
1.3590563998397284e6,1.453907816667291e6,1.4095755699275013e6,1.0681777210219498e6,1.8206685129829023e6,1.636037021188947e6,1.7767791015081068e6,1.468382794867891e6,1.7424233842500953e6,1.478604038028921e6,1.337499978303195e6,1.5082396506859951e6
1.2167617735491637e6,852091.4253871384,1.8223475565628519e6,1.6366538113439372e6,1.7108779586765897e6,1.7784658244936839e6,893958.7643344478,1.5251119452923918e6,1.3894951193791241e6,1.4353094913957794e6,1.4911018979441812e6,933376.3979340441
1.8193792856569155e6,804763.0355035873,1.822579903708539e6,1.5859151637712517e6,1.1191080306066382e6,1.0311371185893915e6,1.617491594136291e6,1.0215041254511668e6,1.3858921043264165e6,1.6199238607900091e6,1.103059413349241e6,1.7623068418937216e6
1.8226004168523937e6,599785.3142098567,1.8214926451646914e6,1.818651111928806e6,955146.6274443254,1.4740954295282084e6,1.3206129610645673e6,1.3991715024587535e6,1.5531165906923392e6,962070.0580408889,1.5362725554432946e6,1.5152615712790168e6
