10.0,40.0,70.0,100.0,130.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0
1.5126022060311153e6,1.5826916516262693e6,1.6221144323179997e6,1.644667789316973e6,1.5444208334845335e6,1.5282962690978968e6,1.6089059500865994e6,1.5250733071844513e6,1.581353244477952e6,1.515979586952796e6,1.5367435261559945e6,1.613844386959963e6
1.4620280612433667e6,1.4427397397999687e6,1.5345577010540364e6,1.7417421693730874e6,1.770492939364738e6,1.8204619577717306e6,1.806084009202597e6,1.8163317734235546e6,1.8190058904108363e6,1.7722038409120305e6,1.7415389067905734e6,1.4659925906829932e6
1.4194743093116928e6,1.6462392347361853e6,1.4431310591139055e6,1.8048416287364108e6,1.7989249806794748e6,1.8153810529545117e6,1.8193758176696282e6,1.7718367927708328e6,1.7048577791293818e6,1.4577780389709263e6,1.475204467039064e6,1.5079059719394797e6
1.7549049117001975e6,1.821511316431287e6,1.431764812245177e6,1.4601022389361605e6,1.8220969470985432e6,1.754436639812118e6,1.7574253026789285e6,1.3987425073140485e6,1.5075217556177825e6,1.4826243002464063e6,1.4141338562692383e6,1.7536940612434973e6
1.815172813365572e6,1.8000273203802942e6,1.8051532220478829e6,1.3873877336338912e6,1.6516910799669349e6,1.4358309458290006e6,1.4973067776008828e6,1.4586160792013654e6,1.4775835219882329e6,1.7022482401490575e6,1.777028924469447e6,1.8184992843205219e6
1.820731966777594e6,1.7621439634686217e6,1.7281441513821702e6,1.5048899561164528e6,1.4456649559272102e6,1.4935360848633503e6,1.4360465082926836e6,1.7307005061676514e6,1.7660461572678057e6,1.820752723917163e6,1.8155375096469643e6,1.8091505927882798e6
1.7118718814791276e6,1.4257303003670115e6,1.5228437551318277e6,1.544760088917795e6,1.4228220332795815e6,1.7235672886895132e6,1.7712562281889934e6,1.820436305392215e6,1.8092006731145899e6,1.8132558313055583e6,1.819535305664211e6,1.776799818709272e6
1.598367150692762e6,1.6929338661834695e6,1.506091161143754e6,1.3678359828600893e6,1.3653813716503475e6,1.4907574385933068e6,1.689781421654094e6,1.6069982356497543e6,1.7710421815623546e6,1.8224759711385032e6,1.8224137218324258e6,1.7828164287893057e6
1.6086789681766743e6,1.4299450257704414e6,1.449831058446588e6,1.4483608961884675e6,1.4271242462048826e6,1.5950962549568852e6,1.8189404130798941e6,1.7979627827760475e6,1.6403346920093973e6,1.6015309362980393e6,1.7889770641945e6,1.8200636651139942e6
1.4788110212247942e6,1.360475476038613e6,1.3850057547199342e6,1.5167974371481743e6,1.6983825064034814e6,1.6170196809143778e6,1.7945929336725078e6,1.8221960969346326e6,1.822361769838038e6,1.7835367550442575e6,1.5971859029327945e6,1.710986993992083e6
1.436067041684976e6,1.4401939098148276e6,1.3689917393998678e6,1.5586466406659894e6,1.819516347433097e6,1.80140702180361e6,1.616773032630646e6,1.666709470385749e6,1.8020962100085928e6,1.8189067019713223e6,1.587364786451578e6,1.44832840553346e6
1.4240541902449187e6,1.447144944689692e6,1.6175275512956313e6,1.6080865955656678e6,1.7768999695884925e6,1.8224565371028173e6,1.8219812679635878e6,1.800756343961448e6,1.6257735664414547e6,1.7183414336506622e6,1.4840236619732394e6,1.4085300016497765e6
1.5138250070007718e6,1.352891922967328e6,1.8209885050475865e6,1.7802414764661307e6,1.6165133828576375e6,1.6532216370104891e6,1.7971204457155615e6,1.8192838900924732e6,1.6133764101978792e6,1.445441592560097e6,1.414962980649873e6,1.441900574779619e6
1.7316395124163723e6,1.501475207099277e6,1.7761271418462028e6,1.8224153847925141e6,1.8217500225736687e6,1.7962894439087815e6,1.5915371713010229e6,1.754291185365271e6,1.4223250583866122e6,1.4326571523459356e6,1.3918726264877184e6,1.5126563329700031e6
1.8136284505393247e6,1.688858316351187e6,1.6955346585527267e6,1.7039032128599973e6,1.6905880239446396e6,1.8123226694980594e6,1.5443804275791163e6,1.4995608386628267e6,1.4466911114662697e6,1.4338337906616423e6,1.5041879687124817e6,1.5679492320502347e6
1.8076508755090924e6,1.820590570339805e6,1.8221938686409185e6,1.7920419776571076e6,1.3669124136096223e6,1.7384233761206386e6,1.5330591417251748e6,1.395122953316427e6,1.4212933822509598e6,1.4278031112646684e6,1.7437287466288083e6,1.6045112920409092e6
