10.0,40.0,70.0,100.0,130.0,160.0,190.0,220.0,250.0,280.0,310.0,340.0
1.773715222148348e6,1.4290817270559985e6,1.6162127975615705e6,1.4747990287527884e6,1.4891922339156535e6,1.214727730919301e6,1.5967546383255625e6,1.4384600360729287e6,1.5766066970574092e6,1.4841192879901552e6,1.5753683826234224e6,1.572595119515828e6
1.4884337987257454e6,1.649089766389025e6,1.7095110733973566e6,1.768984956807804e6,1.6901466888506475e6,1.7915260605496212e6,1.7612009378439116e6,1.7015263201226443e6,1.235590983858993e6,1.3642621840814839e6,1.260454620918003e6,1.4509260101674134e6
1.7869886689857028e6,1.3430198738266276e6,1.7428975342736444e6,1.5460245325090762e6,1.7236382445562452e6,1.7001637554719073e6,1.2686473108973608e6,1.426986000987e6,1.1026267244137444e6,1.648387369459029e6,1.6132508799848508e6,1.7843461460909175e6
1.7219680226667533e6,1.7935964275539103e6,1.3485312954047476e6,1.6622624146772611e6,989737.4578682279,1.3378690062014845e6,1.4646640738329012e6,1.3360362783903067e6,1.7558501320416485e6,1.5204635719557768e6,1.7937455198593247e6,1.740272056054201e6
1.1659868239053118e6,1.3405160725741456e6,1.4734688199340424e6,1.2200714914742913e6,1.4089459361293693e6,1.35373882427309e6,1.4586512846299815e6,1.785397952431766e6,1.7804790421399327e6,1.7672756805760835e6,1.731218505711115e6,1.7914665962136018e6
1.707419966011091e6,1.190001798484351e6,1.2526546023284502e6,1.4581574126003047e6,1.7499676369093873e6,1.663858297673704e6,1.7935930757585843e6,1.7635095698806748e6,1.793482404392765e6,1.7880461438127276e6,1.7367449004856108e6,1.7887717368497797e6
1.5358944101648938e6,1.424086086460185e6,1.4514030803086832e6,1.529144747950502e6,1.7814143905469414e6,1.7888892044508972e6,1.7890650975215666e6,1.7929308332123808e6,1.7611945126162854e6,1.4892950434961943e6,1.0738801028994764e6,1.0775107269455276e6
1.3484414555672111e6,1.2879075444542218e6,1.041535673713167e6,1.1955887465140505e6,1.3077578633707964e6,1.771952131192545e6,1.3963517276135897e6,1.7760949832422605e6,1.7928210447102278e6,1.7937147678893816e6,1.7247514791140454e6,1.5280577948365738e6
1.454511166694473e6,1.629168795937012e6,1.2014969675652098e6,1.1893532083928336e6,1.63933158089191e6,1.6685186331471535e6,1.7937741188369223e6,1.4746880657140082e6,1.3370478642542472e6,1.7936494342979921e6,1.7266485101034143e6,1.4159559263683138e6
1.0550530162217342e6,1.3443701527068627e6,1.2439445746142562e6,1.678846611515534e6,1.4851898221775733e6,1.7797651482159288e6,1.7931743380965174e6,1.791734258724291e6,1.7899641254519643e6,1.5476007668634513e6,1.6926986801103856e6,1.5235726717339663e6
1.1965685073816886e6,1.098237020954419e6,1.432644380053648e6,1.7564384637172832e6,1.783406755516399e6,1.2991265857358063e6,1.2255938034443087e6,1.7933425673150993e6,1.6952991136194414e6,1.6890386530129206e6,1.215298352023612e6,1.3430734777844588e6
1.4072848466431098e6,1.5257942718640561e6,1.7466202713225563e6,1.6986026589034412e6,1.7937596877778028e6,1.7937692707922317e6,1.6629284058033293e6,1.4662184705033374e6,1.6897345710139521e6,1.360472130746761e6,1.3550430274184553e6,1.2637465989699084e6
1.5948711472601541e6,1.7298743645176066e6,1.7924488422783923e6,1.7938057334938382e6,1.3498651509003695e6,1.4231346940033122e6,1.765156775455352e6,1.416882361542921e6,1.288460640469599e6,1.2266932601874536e6,1.3952703783930049e6,1.3469575928655942e6
1.6287540381587434e6,1.6634636742255806e6,1.7921338686965897e6,1.7913333460949284e6,1.6778241350322496e6,1.5776339845816758e6,1.7227181570041822e6,1.325117506525552e6,1.1851202619530708e6,1.2055238265002666e6,1.1012849976958502e6,1.4003447035796288e6
1.5667348629150696e6,1.7934052425770706e6,1.7378111820646278e6,1.6205486757286927e6,1.793710304715552e6,1.4912064420733592e6,1.3666909258083007e6,1.265042036634518e6,1.2648869114614148e6,1.3662044000129087e6,1.4812049364038168e6,1.7054636503447578e6
1.7938059486323723e6,1.3603606484827623e6,1.526080120169999e6,1.7885550532673337e6,1.3788409415380897e6,943007.3430695558,1.2501804445807757e6,1.1818293059621197e6,1.2785537725307979e6,1.1489666378182508e6,1.757385079219677e6,1.7938043830284919e6
1.7137227184989208e6,1.7935705494300607e6,1.775677118923938e6,1.5622719693364357e6,1.0001768761978328e6,1.2476820465732699e6,1.2012149664672362e6,1.225438405101977e6,1.4198486931196642e6,1.5569384836707334e6,1.7929783239653648e6,1.786428832559476e6
1.6295457398339575e6,1.793641054781465e6,1.7936803737201735e6,1.2046475969021018e6,1.5752247607715395e6,1.1310900288460671e6,1.3655135992561998e6,1.6332983916797887e6,1.6099335282301719e6,1.7929498211868464e6,1.5738627122281764e6,1.3901523662416572e6
1.792179230315414e6,1.3459779278539573e6,1.184457501013602e6,1.3478780265577303e6,1.1837161576077342e6,1.3828920666181892e6,1.6800118137512403e6,1.7852530550841168e6,1.7546635754629925e6,1.3192400159695072e6,1.3175931431839985e6,1.5991484194278116e6
1.1910936564007646e6,1.3104410171578627e6,1.7911057504826328e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114681332e6,1.3558518747517797e6,1.4892724749035533e6,1.1909747036189581e6,1.1414748695848028e6
1.0033904691097952e6,1.6340448640828372e6,1.7938060113946781e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.793402813990659e6,1.2228221495651284e6,1.1256935694527742e6,1.2390160964230685e6,1.4509507301950222e6
998682.2325188246,1.7935202797373973e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060112753636e6,1.5614334806927755e6,1.359373537131891e6,1.3757956213569457e6,1.3578713501091278e6,883386.3759348545,888614.7001932946
1.6630151407553682e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7789990201732984e6,1.471456066759133e6,1.114881387658499e6,1.1385137501148053e6,1.2216397979635908e6,1.3999345520210122e6
1.7893102962385716e6,1.7938059946363345e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7937056299084597e6,1.0296705153268006e6,1.0711892799828257e6,1.2449350805691634e6,1.2381428835187708e6,1.124299684126239e6,260951.3860366904
1.7938060114686452e6,1.7938060114686452e6,1.793806011385718e6,1.7938057939557661e6,1.750693338109883e6,277379.5137721185,1.0241324175335967e6,1.267704588207538e6,1.3334585859725561e6,1.188639983574598e6,1.354235672476776e6,1.5888545290056264e6
1.7938060114686356e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.793356298833748e6,1.2216349204219498e6,1.3146632738995992e6,1.3137364822131465e6,1.1998779091421417e6,1.2723173511376914e6,1.3350682977891152e6,1.793805804627837e6
1.7938060114686452e6,1.7938060114686405e6,1.7938059396574935e6,1.476972028144294e6,1.1565432018643734e6,1.6174230880091214e6,1.219593853655147e6,891276.5954543123,1.0101387286495569e6,1.6522227372865286e6,1.7930885588002468e6,1.7938060114686452e6
1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7937669280277416e6,1.063583259113377e6,1.4315626433140787e6,1.3364200792149033e6,1.3158353924983507e6,1.1568180603028752e6,1.698157494747647e6,1.7938060114686452e6,1.7938060114686452e6
1.7938060114686452e6,1.7938060114686452e6,1.7934731718737434e6,1.5671676573806356e6,1.5045105581690178e6,1.2792186117225946e6,1.0519738365986904e6,1.123852596724379e6,1.6001216249158026e6,1.7938060114686259e6,1.7938060114686452e6,1.7938060114686452e6
1.7938060114686452e6,1.7831787063997495e6,1.305950822107546e6,1.095890937716835e6,1.385648775712628e6,1.0468212810957498e6,1.1840272972753705e6,1.0398692757801039e6,1.789745771938509e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6
1.7938060114686452e6,1.7883214093382112e6,1.423503206434141e6,1.124441212984684e6,1.2594164587863095e6,1.1730880054691464e6,1.2638352694506394e6,1.4528159964383687e6,1.7938060114570765e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6
1.7728476647773583e6,1.0445746754393532e6,1.336542670318901e6,1.0013295342408117e6,883956.349294985,1.2944316439042522e6,1.1201490520790694e6,1.7887565841697347e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686375e6
1.4327519474342228e6,1.094774044444475e6,1.119051092791855e6,1.3405445854732431e6,1.1042292950152196e6,1.3868288914135394e6,1.7903205579682882e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114680638e6
996141.0545898754,1.4171632185978843e6,1.2841126608500457e6,1.2271207566892211e6,1.4506701436287533e6,1.4515093275800855e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7928497318864034e6
1.287642798224712e6,1.2640255822417932e6,851762.4931808894,1.477947211371797e6,1.2430749079424352e6,1.7937869531963433e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.793726219473152e6,1.2317185927158436e6
1.1157325789723191e6,1.2808076593012605e6,1.308206213457632e6,1.0919191518376693e6,1.7932603623314959e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.7938060114686452e6,1.4150355957040805e6,1.4487027398056209e6
