id,aepi,aepf,aepib,aepfb,aepic,aepfc,info,time,fcalls,nrotorpoints
70,458.6155866146777,464.21182043892264,473.9992115717749,479.753219173944,458.6155866146777,464.21182043892264,Finished successfully: optimality conditions satisfied,85.76069498062134,539,5
71,457.8676932834763,463.93873597777804,473.21722074212204,479.55313380189136,457.8676932834763,463.93873597777804,Finished successfully: optimality conditions satisfied,78.49585103988647,462,5
72,458.00239010866625,463.8770343262689,473.35922825754886,479.40594845752827,458.00239010866625,463.8770343262689,Finished successfully: optimality conditions satisfied,77.45363306999207,476,5
73,458.7872112334428,463.77533120689833,474.18702374893985,479.3899279935749,458.7872112334428,463.77533120689833,Finished successfully: optimality conditions satisfied,85.56103491783142,518,5
74,458.60670690809366,463.99227332082216,473.98197607955467,479.6365333506156,458.60670690809366,463.99227332082216,Finished successfully: optimality conditions satisfied,86.25208306312561,511,5
75,458.2653033816626,463.7164076331573,473.6367805618563,479.2977714117122,458.2653033816626,463.7164076331573,Finished successfully: optimality conditions satisfied,61.485126972198486,392,5
76,457.9709450101503,464.3721868203647,473.31357854404473,479.9872190565699,457.9709450101503,464.3721868203647,Finished successfully: optimality conditions satisfied,86.15834093093872,539,5
77,458.1520492334004,463.1833745981311,473.547319013795,478.84438818641587,458.1520492334004,463.1833745981311,Finished successfully: optimality conditions satisfied,73.05881595611572,427,5
78,458.43273612414384,463.77822214605936,473.83223635099364,479.43189355820505,458.43273612414384,463.77822214605936,Finished successfully: optimality conditions satisfied,76.41042590141296,476,5
79,459.04666157135546,464.5549044106571,474.463351910015,480.09829568016085,459.04666157135546,464.5549044106571,Finished successfully: optimality conditions satisfied,120.85811495780945,777,5
80,458.33646191046955,463.96979059299605,473.7277696111628,479.5511234290821,458.33646191046955,463.96979059299605,Finished successfully: optimality conditions satisfied,67.62329697608948,427,5
81,458.72211440266193,464.31734416967055,474.1169083991348,479.8870367250678,458.72211440266193,464.31734416967055,Finished successfully: optimality conditions satisfied,104.60681104660034,623,5
82,458.02315104270986,464.05655292750004,473.3824610874845,479.584039353881,458.02315104270986,464.05655292750004,Finished successfully: optimality conditions satisfied,147.3231339454651,805,5
83,458.17327387914526,464.2555222834456,473.5324158873022,479.82594540150683,458.17327387914526,464.2555222834456,Finished successfully: optimality conditions satisfied,81.13447093963623,476,5
84,458.1128680381939,464.2267460518064,473.45733286384234,479.830844314498,458.1128680381939,464.2267460518064,Finished successfully: optimality conditions satisfied,71.58315515518188,434,5
85,459.01599281774435,464.3126169887355,474.42398141648886,479.9144776844913,459.01599281774435,464.3126169887355,Finished successfully: optimality conditions satisfied,68.00068497657776,406,5
86,458.7881658923475,464.327220757719,474.177809780599,479.9483255331574,458.7881658923475,464.327220757719,Finished successfully: optimality conditions satisfied,73.16602897644043,441,5
87,459.03183299267255,463.6538412266402,474.41688970188574,479.30986911819883,459.03183299267255,463.6538412266402,Finished successfully: optimality conditions satisfied,62.30181908607483,378,5
88,458.61416447167085,464.08019756087134,473.9776552651304,479.67645936897463,458.61416447167085,464.08019756087134,Finished successfully: optimality conditions satisfied,95.54993510246277,581,5
89,457.93357577941737,464.5364607885941,473.284556045668,480.17142763282175,457.93357577941737,464.5364607885941,Finished successfully: optimality conditions satisfied,78.46722602844238,483,5
90,459.0659350808625,463.8009795293619,474.4953166666651,479.35209287814087,459.0659350808625,463.8009795293619,Finished successfully: optimality conditions satisfied,82.14399099349976,483,5
91,458.28224910760116,464.18358203513526,473.67864416103413,479.8024553174126,458.28224910760116,464.18358203513526,Finished successfully: optimality conditions satisfied,100.04465198516846,595,5
92,458.1482562204622,464.44977829760546,473.50654185698244,480.0149508800867,458.1482562204622,464.44977829760546,Finished successfully: optimality conditions satisfied,82.55017304420471,476,5
93,457.99953818086857,463.3647166363033,473.36913283340465,478.97842557229495,457.99953818086857,463.3647166363033,Finished successfully: optimality conditions satisfied,74.86187696456909,427,5
94,458.7095282138159,464.1520307424193,474.11690476846337,479.74105396518036,458.7095282138159,464.1520307424193,Finished successfully: optimality conditions satisfied,64.35947704315186,399,5
95,458.85466921283404,464.2274268888006,474.2611459846726,479.8117173702389,458.85466921283404,464.2274268888006,Finished successfully: optimality conditions satisfied,69.49518609046936,406,5
96,457.8932723910024,463.9579489221016,473.21030952127023,479.5494055400311,457.8932723910024,463.9579489221016,Finished successfully: optimality conditions satisfied,71.43416810035706,434,5
97,458.4714036045584,464.36349737418607,473.85927457462344,479.9514875945876,458.4714036045584,464.36349737418607,Finished successfully: optimality conditions satisfied,94.45703315734863,581,5
98,458.9556457317777,464.00798897884454,474.36376626097746,479.6232126392545,458.9556457317777,464.00798897884454,Finished successfully: optimality conditions satisfied,80.64793395996094,448,5
99,459.06003280866304,464.2107517951778,474.47962978899557,479.8212994841617,459.06003280866304,464.2107517951778,Finished successfully: optimality conditions satisfied,101.73855900764465,609,5
100,458.2648307771017,464.35752254366724,473.64505838558125,479.9445421833557,458.2648307771017,464.35752254366724,Finished successfully: optimality conditions satisfied,78.366219997406,490,5
1,472.7153310549234,478.179429531171,474.5204202405493,479.99744311546556,472.7153310549234,478.179429531171,Finished successfully: optimality conditions satisfied,971.1991209983826,567,60
2,471.37764348214574,477.7874851364461,473.1771127661398,479.61117153896055,471.37764348214574,477.7874851364461,Finished successfully: optimality conditions satisfied,971.6897239685059,574,60
3,472.26297422589187,477.4176097853914,474.06854494450954,479.2466667442269,472.26297422589187,477.4176097853914,Finished successfully: optimality conditions satisfied,604.9243998527527,350,60
4,472.4246252609359,477.93588858888296,474.2289941218854,479.75543218845365,472.4246252609359,477.93588858888296,Finished successfully: optimality conditions satisfied,800.3224399089813,469,60
5,472.30981952700887,476.7182242110687,474.11202306901913,478.54675229661257,472.30981952700887,476.7182242110687,Finished successfully: optimality conditions satisfied,750.6586539745331,427,60
6,471.5171441453441,478.3007707060512,473.3196725274981,480.11992297428316,471.5171441453441,478.3007707060512,Finished successfully: optimality conditions satisfied,827.8440051078796,490,60
7,472.06113338661277,478.1346059225148,473.86379966640385,479.95856250093175,472.06113338661277,478.1346059225148,Finished successfully: optimality conditions satisfied,1117.8822228908539,644,60
8,471.8212073988088,478.40104056556424,473.62921168397185,480.21995818788275,471.8212073988088,478.40104056556424,Finished successfully: optimality conditions satisfied,1302.6429929733276,721,60
9,472.6790955757002,478.0487841249798,474.4848339633352,479.8674578732093,472.6790955757002,478.0487841249798,Finished successfully: optimality conditions satisfied,815.5242111682892,469,60
10,471.7406536450347,477.7425810716216,473.5437647171342,479.56589214990083,471.7406536450347,477.7425810716216,Finished successfully: optimality conditions satisfied,877.3679809570312,504,60
11,472.4932464076362,477.89723477568253,474.29805300372834,479.7209162855666,472.4932464076362,477.89723477568253,Finished successfully: optimality conditions satisfied,943.8283069133759,546,60
12,471.65987489248175,477.8902845355982,473.4648850210484,479.71106032129507,471.65987489248175,477.8902845355982,Finished successfully: optimality conditions satisfied,790.7763299942017,462,60
13,472.8628918107299,478.0801150670373,474.67114852857543,479.9010916144853,472.8628918107299,478.0801150670373,Finished successfully: optimality conditions satisfied,929.1237099170685,539,60
14,472.12712497020266,477.97403274510816,473.92969542810255,479.7949643521714,472.12712497020266,477.97403274510816,Finished successfully: optimality conditions satisfied,683.5224051475525,392,60
15,471.7631192357837,478.4414145037384,473.563248629158,480.260749790483,471.7631192357837,478.4414145037384,Finished successfully: optimality conditions satisfied,974.1521110534668,560,60
16,471.93721036419504,477.91867102302257,473.74349335251054,479.74209028808275,471.93721036419504,477.91867102302257,Finished successfully: optimality conditions satisfied,633.300595998764,371,60
17,471.52463414414717,477.8284864842452,473.32962388419696,479.6554421309641,471.52463414414717,477.8284864842452,Finished successfully: optimality conditions satisfied,928.6723170280457,532,60
18,472.0150296948899,477.4017462374038,473.8236198532342,479.22561458045254,472.0150296948899,477.4017462374038,Finished successfully: optimality conditions satisfied,1454.6451230049133,784,60
19,472.0159197020472,477.87740856457214,473.82152508657475,479.6979001282093,472.0159197020472,477.87740856457214,Finished successfully: optimality conditions satisfied,873.1684460639954,504,60
20,471.4968738599277,478.0765775104911,473.2993084013666,479.8934639214091,471.4968738599277,478.0765775104911,Finished successfully: optimality conditions satisfied,744.094801902771,434,60
21,472.6431915128628,477.79286961147204,474.4476872388123,479.6144043666834,472.6431915128628,477.79286961147204,Finished successfully: optimality conditions satisfied,1132.017375946045,630,60
22,471.7942182944404,477.69773604549727,473.59806474869646,479.5227565130355,471.7942182944404,477.69773604549727,Finished successfully: optimality conditions satisfied,779.6919438838959,455,60
23,471.7644783502181,477.8621991543488,473.5684464619007,479.6840875102655,471.7644783502181,477.8621991543488,Finished successfully: optimality conditions satisfied,923.6330509185791,532,60
24,471.896115944964,478.31152085777364,473.7036330824278,480.13776104712406,471.896115944964,478.31152085777364,Finished successfully: optimality conditions satisfied,870.0161128044128,497,60
