# (normalized power) rows normalized_power_les_niayifar normalized_power_model_niayifar normalized_power_averaged_ff_no_ti normalized_power_averaged_ff_ti
1.0	0.9989637305699484	0.9996422182468694	1.0	1.0
2.0	0.5170984455958548	0.46082289803220033	0.4849825782702271	0.4849825782702271
3.0	0.5471502590673574	0.5016100178890875	0.3902263715491568	0.5186880607812662
4.0	0.5398963730569947	0.5159212880143111	0.35211402239996253	0.5305598314079044
5.0	0.544041450777202	0.5166368515205723	0.32740023195889617	0.5305892218903732
6.0	0.5471502590673574	0.5144901610017888	0.31411041097023884	0.5310597073120121
7.0	0.5419689119170983	0.511627906976744	0.3045331922645587	0.5288490301239426
8.0	0.5419689119170983	0.5073345259391769	0.2979227871415107	0.5263270551194562
9.0	0.5471502590673574	0.5044722719141321	0.29164809033632244	0.5225054412879955
10.0	0.5388601036269429	0.49946332737030397	0.2882160444389961	0.520595453682936
